log2foldChange	pValues	logP	baseMean	FDR	logFDR	group	label	bar
Bordetella	-0.774788154974147	0.589744362208388	0.229336202156636	3.75375375375375e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Bosea	-0.58259767083124	0.643132205003642	0.191699742469513	8.77641978399256e-06	0.851113676540621	0.0700124307529601	nosig	NA	1
Bradymonas	0.393978334240312	0.829248459182946	0.0813153267653275	2.92133619554418e-05	0.970036445901529	0.0132119482527539	nosig	NA	1
Bradyrhizobium	-1.07834542838484	0.410939240176157	0.386222386413241	1.1018119904586e-05	0.686545124813532	0.16333091244987	nosig	NA	1
Breoghania	6.36546913894188	0.381573905705021	0.418421332594266	2.17770034843206e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Brevundimonas	-0.527262607626585	0.340987153381906	0.467261982651039	4.6867497514634e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Brucella	6.36546913894188	0.170903520230797	0.767248991690819	5.92051809014004e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Burkholderia	0.0923408936965731	0.878477078477078	0.0562695657802869	0.000186162183905039	0.994367377103533	0.00245313233134061	nosig	NA	1
Campylobacter	0.928202651362565	0.234498834498834	0.629859311464816	0.000615974757013573	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Accumulibacter	6.36546913894188	0.381573905705021	0.418421332594266	3.00480769230769e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Annandia	-7.00201605283607	0.0324742023051656	1.48846150811389	0	0.664219114219114	0.177688630874875	depleted	NA	1
Candidatus_Carsonella	6.36546913894188	0.381573905705021	0.418421332594266	2.69396551724138e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Cytomitobacter	-0.385296181041012	0.736255207644077	0.132971620363636	1.65999278736068e-05	0.897974540807646	0.0467359761873632	nosig	NA	1
Candidatus_Deianiraea	1.42803496059284	0.225114315064885	0.647596887247304	1.1401693313392e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Hodgkinia	5.6948021667744	0.00223662444520987	2.65040693278559	0.000654674857828192	0.513014763014763	0.289870137025425	enriched	NA	1
Candidatus_Methylopumilus	6.36546913894188	0.170903520230797	0.767248991690819	4.62560577328276e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Midichloria	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Nasuia	6.36546913894188	0.381573905705021	0.418421332594266	3.65497076023392e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Nucleicultrix	-0.893620896823206	0.589744362208388	0.229336202156636	2.59336099585062e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Candidatus_Phaeomarinobacter	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Phycorickettsia	2.00350165050937	0.0379594723413106	1.42067983314806	2.06030577781357e-05	0.664219114219114	0.177688630874875	enriched	NA	1
Candidatus_Portiera	6.36546913894188	0.381573905705021	0.418421332594266	4.87012987012987e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Sneabacter	-2.36520625106092	0.269699624390875	0.569119658386129	2.53549695740365e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Tremblaya	6.36546913894188	0.381573905705021	0.418421332594266	1.25881168177241e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Castellaniella	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Caulobacter	0.0221856100204606	0.87390306076343	0.0585367395743544	5.54366459364083e-05	0.994367377103533	0.00245313233134061	nosig	NA	1
Cellvibrio	-7.00201605283607	0.0324742023051656	1.48846150811389	0	0.664219114219114	0.177688630874875	depleted	NA	1
Chelatococcus	-0.64623581063433	0.80927967977986	0.0919013641796334	1.12725655464398e-05	0.961451927259834	0.0170724256717	nosig	NA	1
Chitinimonas	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Chitinolyticbacter	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Chondromyces	1.2974559962094	0.589744362208388	0.229336202156636	8.67920455058916e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Citrobacter	1.51538802461131	1	0	7.06214689265537e-06	1	0	nosig	NA	1
Collimonas	-0.273655396602371	0.90394632428869	0.0438573568668024	8.29578770645088e-06	1	0	nosig	NA	1
Comamonas	0.192380583690757	0.351401570582985	0.454196301765028	2.79017392133313e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Coxiella	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Croceicoccus	6.36546913894188	0.381573905705021	0.418421332594266	4.29553264604811e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Cupriavidus	-1.5627461867666	0.11250638569044	0.94882282696225	2.97926990028697e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Cycloclasticus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Dechloromonas	6.36546913894188	0.381573905705021	0.418421332594266	3.05623471882641e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Delftia	0.785918701407448	0.878477078477078	0.0562695657802869	0.000150351418116562	0.994367377103533	0.00245313233134061	nosig	NA	1
Denitratisoma	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Desulfatibacillum	-0.471200013368031	0.717327300041757	0.144282640471024	6.44480425569375e-06	0.882088764131018	0.0544877098425509	nosig	NA	1
Desulfobacca	-0.884441971520204	0.700128127015315	0.154822474608919	5.73831576706058e-06	0.877496232584415	0.0567547394448302	nosig	NA	1
Desulfobacter	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Desulfobacterium	6.36546913894188	0.0764479298304189	1.11663427055773	9.77972189579166e-06	0.664219114219114	0.177688630874875	enriched	NA	1
Desulfobacula	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Desulfobulbus	-0.831980049727001	1	0	2.96912114014252e-06	1	0	nosig	NA	1
Desulfococcus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Desulfoglaeba	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Desulfomicrobium	-0.836563280442136	0.589744362208388	0.229336202156636	2.52525252525253e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Desulfomonile	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Desulfosarcina	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Desulfovibrio	-0.488193375208693	0.382284382284382	0.417613444137026	0.000758201084545184	0.664219114219114	0.177688630874875	nosig	NA	1
Desulfuromonas	0.299823908180498	1	0	3.65497076023392e-06	1	0	nosig	NA	1
Devosia	-1.28447856646476	0.0229215547738114	1.6397559274208	2.52322273348876e-05	0.664219114219114	0.177688630874875	depleted	NA	1
Dokdonella	6.36546913894188	0.381573905705021	0.418421332594266	3.27225130890052e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Dyella	0.108934371553164	1	0	2.72331154684096e-06	1	0	nosig	NA	1
Ehrlichia	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Emcibacter	0.844349129539806	0.643428843563621	0.191499474488224	4.93256743256743e-06	0.851113676540621	0.0700124307529601	nosig	NA	1
Ensifer	1.47262939523589	0.488142933739699	0.311452993068265	6.04371172550432e-06	0.737520302063241	0.132226020159725	nosig	NA	1
Enterobacter	0.188692749324777	0.749558782745198	0.125194302747908	9.09738642622105e-06	0.909150705074891	0.0413641201251841	nosig	NA	1
Erwinia	0.334254844562798	1	0	4.12541254125413e-06	1	0	nosig	NA	1
Erythrobacter	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Escherichia	-0.270842632694245	0.557672607434147	0.253620687286032	2.7212910244498e-05	0.802138521541959	0.0957506267949533	nosig	NA	1
Ferriphaselus	6.36546913894188	0.381573905705021	0.418421332594266	2.17770034843206e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Ferrovibrio	0.682724586967704	0.700128127015315	0.154822474608919	6.34955822275707e-06	0.877496232584415	0.0567547394448302	nosig	NA	1
Filomicrobium	1.45004846558916	0.482500424617946	0.316502300125059	1.20547848819626e-05	0.737520302063241	0.132226020159725	nosig	NA	1
Francisella	6.36546913894188	0.0324742023051656	1.48846150811389	1.58229334063828e-05	0.664219114219114	0.177688630874875	enriched	NA	1
Frateuria	6.36546913894188	0.381573905705021	0.418421332594266	2.59336099585062e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Fuscovulum	1.79936189618239	0.269699624390875	0.569119658386129	9.58332163041884e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Geoalkalibacter	0.259292004147977	1	0	3.23834196891192e-06	1	0	nosig	NA	1
Geobacter	-1.47682375631373	0.0218108425799435	1.66132755676189	1.4015019914353e-05	0.664219114219114	0.177688630874875	depleted	NA	1
Guyparkeria	-0.263034405833794	1	0	2.39463601532567e-06	1	0	nosig	NA	1
Haematospirillum	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Haemophilus	-7.00201605283607	0.0764479298304189	1.11663427055773	0	0.664219114219114	0.177688630874875	depleted	NA	1
Haliangium	-0.327539007340498	0.685443482677522	0.16402834856692	1.29587062302805e-05	0.877496232584415	0.0567547394448302	nosig	NA	1
Halioglobus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Halobacteriovorax	-3.69777948015238	0.096561411724216	1.01519639349526	2.67665952890792e-06	0.664219114219114	0.177688630874875	depleted	NA	1
Halomonas	-0.305203247587081	0.91412834520142	0.0389928242884845	1.77147676512521e-05	1	0	nosig	NA	1
Halovulum	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Helicobacter	0.167166455386687	0.87390306076343	0.0585367395743544	2.48468693948724e-05	0.994367377103533	0.00245313233134061	nosig	NA	1
Herbaspirillum	-0.0588795536118359	0.84810824862518	0.0715487128608829	7.79943748734945e-06	0.9823920546575	0.00771515865441258	nosig	NA	1
Hirschia	-7.00201605283607	0.0764479298304189	1.11663427055773	0	0.664219114219114	0.177688630874875	depleted	NA	1
Hoeflea	6.36546913894188	0.381573905705021	0.418421332594266	2.91375291375291e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Hydrogenophaga	0.252138500674954	0.956284952863831	0.0194126777902544	2.86051315907266e-05	1	0	nosig	NA	1
Hydrogenophilus	6.36546913894188	0.381573905705021	0.418421332594266	4.32525951557093e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Hypericibacter	-0.635679831754326	0.407774760622591	0.389579658551885	7.02660967485288e-06	0.686545124813532	0.16333091244987	nosig	NA	1
Hyphomicrobium	-1.08874047926732	0.0984722781285988	1.00668601468299	1.05718690872933e-05	0.664219114219114	0.177688630874875	depleted	NA	1
Hyphomonas	-0.857642620766258	0.700128127015315	0.154822474608919	6.97959809786777e-06	0.877496232584415	0.0567547394448302	nosig	NA	1
Idiomarina	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Inhella	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Janthinobacterium	-0.910761174354221	0.0649572649572649	1.18737226946537	0.000111265290412849	0.664219114219114	0.177688630874875	nosig	NA	1
Jinshanibacter	-2.37438203513256	0.251613912866729	0.599265348464478	5.16009610878697e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Kangiella	1.07584251599451	0.589744362208388	0.229336202156636	7.48562759501757e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Kingella	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Klebsiella	-1.05960488472887	0.13854641509892	0.85840470714555	3.031010627265e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Kushneria	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Labilithrix	-1.16813807484219	0.0943853532771772	1.02509539430812	1.41152327824513e-05	0.664219114219114	0.177688630874875	depleted	NA	1
Labrys	-2.10057172030344	1	0	1.25628140703518e-06	1	0	nosig	NA	1
Laribacter	6.36546913894188	0.381573905705021	0.418421332594266	2.05254515599343e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Legionella	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Leptothrix	6.36546913894188	0.381573905705021	0.418421332594266	2.56673511293635e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Lichenihabitans	-2.07807898048144	0.269699624390875	0.569119658386129	3.36021505376344e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Luteibacter	1.6550667391855	1	0	7.78008298755187e-06	1	0	nosig	NA	1
Luteimonas	-2.53101194886925	0.0235441024125528	1.62811786180252	1.0754584951051e-05	0.664219114219114	0.177688630874875	depleted	NA	1
Lysobacter	-1.21183381877454	0.082896409882224	1.08146427767773	8.13266074467986e-05	0.664219114219114	0.177688630874875	depleted	NA	1
Magnetospirillum	-0.564960082237528	0.779136211165348	0.10838661089447	2.41836194076606e-05	0.940103588124855	0.0268242897275679	nosig	NA	1
Malaciobacter	1.15598581048444	1	0	3.00480769230769e-06	1	0	nosig	NA	1
Mannheimia	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Maricaulis	-0.350369052971955	0.816800580413216	0.0878839623141831	6.68663979780444e-06	0.968731063800657	0.0137967737421599	nosig	NA	1
Marinobacter	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Maritalea	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Martelella	6.36546913894188	0.381573905705021	0.418421332594266	3.55113636363636e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Massilia	-1.0907058907484	0.207244090986185	0.683517843352733	6.7816046155381e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Mesorhizobium	1.17821951889844	0.177687439100587	0.750343271812664	3.81137972762347e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Methylibium	-0.368922285349713	0.791238868186925	0.101692386951207	3.59825800111569e-05	0.951403137352791	0.0216354207816223	nosig	NA	1
Methylobacillus	6.36546913894188	0.381573905705021	0.418421332594266	1.94401244167963e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Methylobacterium	-0.845325099812256	0.483357294887874	0.31573172259578	3.62433030684442e-05	0.737520302063241	0.132226020159725	nosig	NA	1
Methylocaldum	6.36546913894188	0.381573905705021	0.418421332594266	4.09836065573771e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Methyloceanibacter	0.158638909182704	0.73646832843217	0.132845925104986	1.863338877642e-05	0.897974540807646	0.0467359761873632	nosig	NA	1
Methylocystis	0.0218358012404721	1	0	2.72331154684096e-06	1	0	nosig	NA	1
Methylomonas	0.256623218243106	0.910682311620175	0.0406330987380426	1.24093106331186e-05	1	0	nosig	NA	1
Micavibrio	-2.02101929770038	0.565563097938799	0.247518935286804	8.00860113215e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Microvirga	0.950564122750168	0.336989353077012	0.472383820116633	3.79581157416072e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Minicystis	-7.00201605283607	0.0764479298304189	1.11663427055773	0	0.664219114219114	0.177688630874875	depleted	NA	1
Moraxella	-0.492321757031692	0.945001830339073	0.0245673503210126	4.81550223320012e-06	1	0	nosig	NA	1
Morganella	-7.00201605283607	0.0324742023051656	1.48846150811389	0	0.664219114219114	0.177688630874875	depleted	NA	1
Myxococcus	6.36546913894188	0.381573905705021	0.418421332594266	2.16262975778547e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Neisseria	-1.66530029538508	0.629301099405578	0.201141509527965	1.07643962384324e-05	0.844332556152272	0.0734864646830841	nosig	NA	1
Neorickettsia	6.36546913894188	0.381573905705021	0.418421332594266	2.76548672566372e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Nitratireductor	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Nitrobacter	-1.30040645282768	0.251613912866729	0.599265348464478	6.37516561959161e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Nitrosococcus	0.681787011239201	0.700128127015315	0.154822474608919	6.02149209486166e-06	0.877496232584415	0.0567547394448302	nosig	NA	1
Nitrosomonas	3.33545026713933	0.269699624390875	0.569119658386129	4.94812214872224e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Nitrosospira	-0.339772178140777	0.949094251818098	0.0226906568962369	9.9128928165465e-06	1	0	nosig	NA	1
Nitrospirillum	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Niveispirillum	0.0249251907197867	1	0	4.59412328091729e-05	1	0	nosig	NA	1
Nordella	-0.381074247691201	0.630921603723341	0.200024601430282	2.39995861148375e-05	0.844875750650717	0.0732071546886258	nosig	NA	1
Noviherbaspirillum	6.36546913894188	0.381573905705021	0.418421332594266	1.97784810126582e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Novosphingobium	-0.00823181688071076	0.410939240176157	0.386222386413241	1.67968656599975e-05	0.686545124813532	0.16333091244987	nosig	NA	1
Oligella	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Oryzomicrobium	6.36546913894188	0.381573905705021	0.418421332594266	1.61290322580645e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Paenalcaligenes	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Pandoraea	0.541782026201825	0.65494027546235	0.183798301870438	1.13915713200994e-05	0.862089945921086	0.0644474198141365	nosig	NA	1
Pantoea	-1.7146763229371	1	0	2.65392781316348e-06	1	0	nosig	NA	1
Paraburkholderia	0.491597876699174	1	0	8.27438248905972e-06	1	0	nosig	NA	1
Paracoccus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Paraoceanicella	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Pararhodospirillum	6.36546913894188	0.381573905705021	0.418421332594266	2.04248366013072e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Paremcibacter	0.913659151060953	1	0	5.18672199170124e-06	1	0	nosig	NA	1
Parvibaculum	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Parvularcula	6.36546913894188	0.381573905705021	0.418421332594266	2.8735632183908e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Pasteurella	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Pelagibacterium	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Phenylobacterium	0.684235651211492	0.573737373737374	0.241286858886531	0.000233160015979958	0.802138521541959	0.0957506267949533	nosig	NA	1
Plesiomonas	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Polaromonas	-0.507296007130832	1	0	2.76548672566372e-06	1	0	nosig	NA	1
Proteus	2.09890068452619	1	0	8.25082508250825e-06	1	0	nosig	NA	1
Pseudoalteromonas	6.36546913894188	0.381573905705021	0.418421332594266	2.70562770562771e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Pseudohongiella	-3.06912742980907	0.488142933739699	0.311452993068265	3.93081761006289e-06	0.737520302063241	0.132226020159725	nosig	NA	1
Pseudolabrys	0.0614091626144206	0.869378181297722	0.0607912634560934	2.57036649934916e-05	0.994367377103533	0.00245313233134061	nosig	NA	1
Pseudomonas	-0.36453975713019	1	0	9.77822031409892e-05	1	0	nosig	NA	1
Pseudorhodoplanes	1.22624503125413	0.217218757301717	0.663102675211641	1.96691011758562e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Pseudoxanthomonas	1.25977024914617	0.589744362208388	0.229336202156636	6.2100001033923e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Pusillimonas_(ex_Stolz_et_al._2005)	-0.666132577037846	0.589744362208388	0.229336202156636	3.36021505376344e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Ralstonia	-2.64401352212837	0.0933375471780229	1.02994361614688	5.22568209888095e-06	0.664219114219114	0.177688630874875	depleted	NA	1
Ramlibacter	6.36546913894188	0.170903520230797	0.767248991690819	8.92988918997101e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Rhodanobacter	0.161526641548571	0.866373292058218	0.0622949442988505	1.2678920326545e-05	0.994367377103533	0.00245313233134061	nosig	NA	1
Rhodobaca	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Rhodobacter	0.57983733111111	0.36542155791502	0.43720583517899	1.73263112552653e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Rhodoferax	0.147564521429338	0.822480381658075	0.0848744523314897	3.20175710118955e-05	0.968854008902309	0.01374165938352	nosig	NA	1
Rhodomicrobium	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Rhodoplanes	-0.46302269103895	0.316997508681253	0.498944150937567	8.03914916827027e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Rhodopseudomonas	-0.695053301613455	0.949094251818098	0.0226906568962369	6.95365925495958e-06	1	0	nosig	NA	1
Rhodospirillum	-0.00765547193504476	0.645376845376845	0.190186620130527	0.00027944473731975	0.851113676540621	0.0700124307529601	nosig	NA	1
Rhodovulum	-0.528315486027647	1	0	2.8604118993135e-06	1	0	nosig	NA	1
Rickettsia	0.654099435966707	0.318068966850553	0.497478701791796	8.33137268588046e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Roseomonas	3.40217306349691	0.0847449524226576	1.07188615979473	1.95198954343534e-05	0.664219114219114	0.177688630874875	enriched	NA	1
Rubrivivax	1.46642322278671	0.589744362208388	0.229336202156636	8.30336365559551e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Salaquimonas	6.36546913894188	0.381573905705021	0.418421332594266	2.8604118993135e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Salinicola	6.36546913894188	0.381573905705021	0.418421332594266	2.65392781316348e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Salinivibrio	-1.13481658262837	0.537093978442642	0.269949716631748	3.05623471882641e-06	0.78278382710852	0.106358155765805	nosig	NA	1
Salmonella	-0.539681833308911	0.268735937393746	0.570674252553876	2.32471384006438e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Sandaracinus	6.36546913894188	0.381573905705021	0.418421332594266	5.45851528384279e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Sedimenticola	6.36546913894188	0.381573905705021	0.418421332594266	2.16262975778547e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Serratia	6.36546913894188	0.381573905705021	0.418421332594266	1.8037518037518e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Shewanella	0.515699397461358	0.836045800136713	0.0777699304535564	8.49447354454623e-06	0.970036445901529	0.0132119482527539	nosig	NA	1
Shinella	-0.726059469276761	0.700128127015315	0.154822474608919	5.53097345132743e-06	0.877496232584415	0.0567547394448302	nosig	NA	1
Simplicispira	0.0724084955280498	1	0	3.06372549019608e-06	1	0	nosig	NA	1
Sinorhizobium	-1.91802361261107	0.488142933739699	0.311452993068265	2.01612903225806e-06	0.737520302063241	0.132226020159725	nosig	NA	1
Skermanella	1.27374767803809	0.249675199488228	0.602624594454128	3.36626007271377e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Sodalis	-0.534328428695451	0.700128127015315	0.154822474608919	6.28470890898072e-06	0.877496232584415	0.0567547394448302	nosig	NA	1
Sorangium	-1.33057954386252	0.39779533358981	0.40034031575176	4.89188739970686e-06	0.686545124813532	0.16333091244987	nosig	NA	1
Sphingobium	-1.93842275941815	0.104881800556156	0.979299865512379	7.90379912895431e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Sphingomonas	-0.0755273796759268	0.959129759129759	0.0181226338492947	0.000138563778623215	1	0	nosig	NA	1
Sphingopyxis	0.556558231461474	0.527700159411251	0.277612774628227	3.76013330831332e-05	0.77537338433577	0.110489110775925	nosig	NA	1
Sphingorhabdus	-2.19158157947522	0.269699624390875	0.569119658386129	3.43406593406593e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Sphingosinicella	1.11382835393731	0.407774760622591	0.389579658551885	7.68534015229106e-06	0.686545124813532	0.16333091244987	nosig	NA	1
Stella	2.84902817173699	1	0	3.21861869183003e-05	1	0	nosig	NA	1
Stenotrophomonas	-0.698627361213832	0.278632478632479	0.554968261678223	0.00681487322510071	0.664219114219114	0.177688630874875	nosig	NA	1
Steroidobacter	-1.75715979095172	0.0641787341204118	1.1926088533038	1.2806916426513e-05	0.664219114219114	0.177688630874875	depleted	NA	1
Succinivibrio	2.08677009964881	0.488142933739699	0.311452993068265	7.84335258373061e-06	0.737520302063241	0.132226020159725	nosig	NA	1
Sulfuricaulis	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Sulfuriflexus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Sulfurifustis	2.1082092169559	1	0	9.42211055276382e-06	1	0	nosig	NA	1
Sulfurimonas	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Sulfuritortus	-0.984838714741732	0.407774760622591	0.389579658551885	3.95569620253165e-06	0.686545124813532	0.16333091244987	nosig	NA	1
Sutterella	6.36546913894188	0.381573905705021	0.418421332594266	2.64270613107822e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Syntrophobacter	6.36546913894188	0.381573905705021	0.418421332594266	1.71939477303989e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Syntrophotalea	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Syntrophus	-1.05672572470068	0.482500424617946	0.316502300125059	4.8085594960595e-06	0.737520302063241	0.132226020159725	nosig	NA	1
Taylorella	6.36546913894188	0.170903520230797	0.767248991690819	5.72427246760773e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Terasakiella	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Terricaulis	-1.22808171618648	0.432309552266298	0.364205168235236	1.06473750351925e-05	0.710770453826009	0.148270633774762	nosig	NA	1
Thalassospira	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Thermochromatium	0.347019075850193	1	0	3.65497076023392e-06	1	0	nosig	NA	1
Thermomonas	-0.452842375469731	0.557672607434147	0.253620687286032	5.66960795088278e-05	0.802138521541959	0.0957506267949533	nosig	NA	1
Thioalkalivibrio	-2.24730888212748	0.141990846650732	0.847739651231071	2.96912114014252e-06	0.664219114219114	0.177688630874875	nosig	NA	1
